rank,gw_event_id,grb_event_id,confidence_score,time_diff_sec,time_diff_hours,angular_sep_deg,within_error_circle,temporal_score,spatial_score,significance_score,combined_error_deg,gw_time,grb_time,gw_ra,gw_dec,grb_ra,grb_dec,gw_snr,grb_flux,gw_pos_error,grb_pos_error
190723,GW190910_112807,188244,0.385630960704906,180621112.7,50172.53130555555,,False,0.0,0.0,0.4820387008811325,,2019-09-10 11:28:07.300000+00:00,2025-06-01 00:00:00+00:00,,,268.2865683,65.24001444,14.5,26.4,,5.56e-05
190814,GW200311_115853,187067,0.38555574658198044,167256893.7,46460.24825,,False,0.0,0.0,0.4819446832274755,,2020-03-11 11:58:53.300000+00:00,2025-06-29 08:13:47+00:00,,,313.9698835,15.4618027,17.8,19.4414,,5.56e-05
191032,GW190521,188243,0.3853793200494529,190328250.6,52868.9585,,False,0.0,0.0,0.4817241500618161,,2019-05-21 03:02:29.400000+00:00,2025-06-01 00:00:00+00:00,,,268.3701133,65.18700923,14.3,27.3,,5.56e-05
191153,GW191109_010717,188059,0.3852830727302696,180870474.8,50241.79855555556,,False,0.0,0.0,0.48160384091283703,,2019-11-09 01:07:17.200000+00:00,2025-08-02 10:55:12+00:00,,,44.2039904,-16.9797739,17.3,20.0556,,5.56e-05
191317,GW200311_115853,188325,0.3851373671073467,166820328.7,46338.98019444444,,False,0.0,0.0,0.48142170888418334,,2020-03-11 11:58:53.300000+00:00,2025-06-24 06:57:42+00:00,,,343.168138,1.166089,17.8,19.42,,5.56e-05
191739,GW190521,188248,0.38478671799681524,190328250.6,52868.9585,,False,0.0,0.0,0.48098339749601904,,2019-05-21 03:02:29.400000+00:00,2025-06-01 00:00:00+00:00,,,268.4870493,65.22368402,14.3,27.2,,5.56e-05
191740,GW190521,188240,0.38478671799681524,190328250.6,52868.9585,,False,0.0,0.0,0.48098339749601904,,2019-05-21 03:02:29.400000+00:00,2025-06-01 00:00:00+00:00,,,268.5314925,65.16343214,14.3,27.2,,5.56e-05
191816,GW191109_010717,188083,0.38473367321123436,183695997.8,51026.66605555556,,False,0.0,0.0,0.48091709151404294,,2019-11-09 01:07:17.200000+00:00,2025-09-04 03:47:15+00:00,,,244.0556518,60.79434304,17.3,20.0254,,5.56e-05
191980,GW200311_115853,188311,0.38459499211593695,173232745.7,48120.20713888889,,False,0.0,0.0,0.48074374014492116,,2020-03-11 11:58:53.300000+00:00,2025-09-06 12:11:19+00:00,,,117.9989034,7.6337065,17.8,19.3923,,5.56e-05
192385,GW190408_181802,188234,0.38422504413668246,193988517.8,53885.69938888889,,False,0.0,0.0,0.48028130517085305,,2019-04-08 18:18:02.200000+00:00,2025-06-01 00:00:00+00:00,,,268.4305786,65.172621,14.6,25.8,,5.56e-05
192386,GW190408_181802,188233,0.38422504413668246,193988517.8,53885.69938888889,,False,0.0,0.0,0.48028130517085305,,2019-04-08 18:18:02.200000+00:00,2025-06-01 00:00:00+00:00,,,268.5644203,65.16542213,14.6,25.8,,5.56e-05
192387,GW190910_112807,188249,0.3842238701225444,180621112.7,50172.53130555555,,False,0.0,0.0,0.48027983765318044,,2019-09-10 11:28:07.300000+00:00,2025-06-01 00:00:00+00:00,,,268.4661044,65.1899703,14.5,26.2,,5.56e-05
192445,GW190630_185205,188326,0.384172263629029,193682346.9,53800.65191666667,,False,0.0,0.0,0.4802153295362862,,2019-06-30 18:52:05.100000+00:00,2025-08-19 11:31:12+00:00,,,350.2089388,-4.175895042,16.4,21.34,,5.56e-05
192484,GW191109_010717,187134,0.3841410845936818,182760883.8,50766.91216666667,,False,0.0,0.0,0.4801763557421022,,2019-11-09 01:07:17.200000+00:00,2025-08-24 08:02:01+00:00,,,352.0114143,-13.697801,17.3,19.9929,,5.56e-05
192632,GW191216_213338,188073,0.38401410714635387,174441741.6,48456.039333333334,,False,0.0,0.0,0.4800176339329423,,2019-12-16 21:33:38.400000+00:00,2025-06-26 21:36:00+00:00,,,172.142108,58.56145,18.6,18.5,,5.56e-05
193083,GW190521,188242,0.38357127002407626,190328250.6,52868.9585,,False,0.0,0.0,0.4794640875300953,,2019-05-21 03:02:29.400000+00:00,2025-06-01 00:00:00+00:00,,,268.3592336,65.24322071,14.3,27.0,,5.56e-05
193220,GW190408_181802,188237,0.3834521036169509,193988517.8,53885.69938888889,,False,0.0,0.0,0.4793151295211886,,2019-04-08 18:18:02.200000+00:00,2025-06-01 00:00:00+00:00,,,268.4185586,65.1998366,14.6,25.7,,5.56e-05
193303,GW190519_153544,187373,0.3833640244265954,197443023.7,54845.28436111111,,False,0.0,0.0,0.4792050305332442,,2019-05-19 15:35:44.300000+00:00,2025-08-20 20:52:48+00:00,,,24.07090317,5.502577445,15.9,22.2,,5.56e-05
193461,GW170814,187067,0.38323498307090964,248478183.5,69021.71763888889,,False,0.0,0.0,0.479043728838637,,2017-08-14 10:30:43.500000+00:00,2025-06-29 08:13:47+00:00,,,313.9698835,15.4618027,17.7,19.4414,,5.56e-05
193471,GW200311_115853,188228,0.38322811530026135,173207778.7,48113.271861111105,,False,0.0,0.0,0.47903514412532666,,2020-03-11 11:58:53.300000+00:00,2025-09-06 05:15:12+00:00,,,290.4377091,58.0333296,17.8,19.3227,,5.56e-05
193499,GW190521,188340,0.38319866260606017,100731450.6,27980.958499999997,,False,0.0,0.0,0.47899832825757516,,2019-05-21 03:02:29.400000+00:00,2022-07-30 00:00:00+00:00,,,24.347458,-8.47727,14.3,26.94,,0.000138889
193886,GW191109_010717,188306,0.3828490217391319,183280957.8,50911.37716666667,,False,0.0,0.0,0.47856127717391483,,2019-11-09 01:07:17.200000+00:00,2025-08-30 08:29:55+00:00,,,336.7246818,-27.9035127,17.3,19.9223,,5.56e-05
193917,GW170814,188325,0.3828191219346151,248041618.5,68900.44958333333,,False,0.0,0.0,0.4785239024182688,,2017-08-14 10:30:43.500000+00:00,2025-06-24 06:57:42+00:00,,,343.168138,1.166089,17.7,19.42,,5.56e-05
193935,GW190412,188197,0.38280269941494177,202114583.9,56142.93997222222,,False,0.0,0.0,0.4785033742686772,,2019-04-12 05:30:44.100000+00:00,2025-09-06 12:27:08+00:00,,,137.8260497,39.7781824,19.8,17.3923,,5.56e-05
193959,GW191109_010717,188086,0.38278663356686127,183723622.8,51034.33966666667,,False,0.0,0.0,0.47848329195857653,,2019-11-09 01:07:17.200000+00:00,2025-09-04 11:27:40+00:00,,,80.00741069,1.115890807,17.3,19.9189,,5.56e-05
193965,GW200311_115853,188341,0.38278105608147195,173628426.7,48230.11852777778,,False,0.0,0.0,0.47847632010183994,,2020-03-11 11:58:53.300000+00:00,2025-09-11 02:06:00+00:00,,,320.417792,-23.778833,17.8,19.3,,5.56e-05
193976,GW190910_112807,188236,0.3827713699919871,180621112.7,50172.53130555555,,False,0.0,0.0,0.47846421248998383,,2019-09-10 11:28:07.300000+00:00,2025-06-01 00:00:00+00:00,,,268.4150464,65.19168513,14.5,26.0,,5.56e-05
194530,GW170814,188311,0.38228001164383696,254454035.5,70681.67652777777,,False,0.0,0.0,0.47785001455479614,,2017-08-14 10:30:43.500000+00:00,2025-09-06 12:11:19+00:00,,,117.9989034,7.6337065,17.7,19.3923,,5.56e-05
194990,GW191109_010717,188133,0.38187663834526187,183720552.8,51033.48688888889,,False,0.0,0.0,0.47734579793157733,,2019-11-09 01:07:17.200000+00:00,2025-09-04 10:36:30+00:00,,,32.3611959,-12.7739694,17.3,19.8694,,5.56e-05
195673,GW190910_112807,188234,0.3812725970369424,180621112.7,50172.53130555555,,False,0.0,0.0,0.4765907462961779,,2019-09-10 11:28:07.300000+00:00,2025-06-01 00:00:00+00:00,,,268.4305786,65.172621,14.5,25.8,,5.56e-05
195674,GW190910_112807,188233,0.3812725970369424,180621112.7,50172.53130555555,,False,0.0,0.0,0.4765907462961779,,2019-09-10 11:28:07.300000+00:00,2025-06-01 00:00:00+00:00,,,268.5644203,65.16542213,14.5,25.8,,5.56e-05
195956,GW190521,188247,0.3810161357314822,190328250.6,52868.9585,,False,0.0,0.0,0.4762701696643527,,2019-05-21 03:02:29.400000+00:00,2025-06-01 00:00:00+00:00,,,268.5505683,65.17682353,14.3,26.6,,5.56e-05
195974,GW191109_010717,188109,0.3810004421847447,183263970.8,50906.65855555556,,False,0.0,0.0,0.47625055273093087,,2019-11-09 01:07:17.200000+00:00,2025-08-30 03:46:48+00:00,,,250.0831987,1.8009824,17.3,19.8219,,5.56e-05
196058,GW170814,188228,0.3809213624265464,254429068.5,70674.74125,,False,0.0,0.0,0.476151703033183,,2017-08-14 10:30:43.500000+00:00,2025-09-06 05:15:12+00:00,,,290.4377091,58.0333296,17.7,19.3227,,5.56e-05
196489,GW190910_112807,188237,0.3805055959166086,180621112.7,50172.53130555555,,False,0.0,0.0,0.47563199489576075,,2019-09-10 11:28:07.300000+00:00,2025-06-01 00:00:00+00:00,,,268.4185586,65.1998366,14.5,25.7,,5.56e-05
196518,GW170814,188341,0.3804769941771731,254849716.5,70791.58791666667,,False,0.0,0.0,0.4755962427214664,,2017-08-14 10:30:43.500000+00:00,2025-09-11 02:06:00+00:00,,,320.417792,-23.778833,17.7,19.3,,5.56e-05
196665,GW190521,188245,0.3803507983616474,190328250.6,52868.9585,,False,0.0,0.0,0.4754384979520592,,2019-05-21 03:02:29.400000+00:00,2025-06-01 00:00:00+00:00,,,268.2914272,65.24148441,14.3,26.5,,5.56e-05
196785,GW190408_181802,188239,0.380239637051114,193988517.8,53885.69938888889,,False,0.0,0.0,0.4752995463138925,,2019-04-08 18:18:02.200000+00:00,2025-06-01 00:00:00+00:00,,,268.5169313,65.21741225,14.6,25.3,,5.56e-05
197224,GW191109_010717,188039,0.37985429803438614,183686574.8,51024.04855555556,,False,0.0,0.0,0.47481787254298263,,2019-11-09 01:07:17.200000+00:00,2025-09-04 01:10:12+00:00,,,21.85762944,1.9006195,17.3,19.76,,5.56e-05
197349,GW190521,188214,0.3797427230641384,192178981.6,53383.050444444445,,False,0.0,0.0,0.474678403830173,,2019-05-21 03:02:29.400000+00:00,2025-06-22 10:05:31+00:00,,,214.9461809,52.96828558,14.3,26.41,,5.56e-05
197436,GW190521,188244,0.37967461322218465,190328250.6,52868.9585,,False,0.0,0.0,0.47459326652773076,,2019-05-21 03:02:29.400000+00:00,2025-06-01 00:00:00+00:00,,,268.2865683,65.24001444,14.3,26.4,,5.56e-05
197724,GW200311_115853,186037,0.37942975224936887,171217137.7,47560.31602777777,,False,0.0,0.0,0.47428719031171107,,2020-03-11 11:58:53.300000+00:00,2025-08-14 04:17:51+00:00,,,268.4683091,68.0119061,17.8,19.1308,,5.56e-05
197743,GW190408_181802,188235,0.37940585969600293,193988517.8,53885.69938888889,,False,0.0,0.0,0.47425732462000364,,2019-04-08 18:18:02.200000+00:00,2025-06-01 00:00:00+00:00,,,268.4679962,65.19471133,14.6,25.2,,5.56e-05
197804,GW190519_153544,187240,0.379352675754121,197700927.7,54916.92436111111,,False,0.0,0.0,0.4741908446926512,,2019-05-19 15:35:44.300000+00:00,2025-08-23 20:31:12+00:00,,,27.34427207,8.439429516,15.9,21.91,,5.56e-05
198205,GW191109_010717,188144,0.378991975489903,183809239.8,51058.12216666667,,False,0.0,0.0,0.4737399693623787,,2019-11-09 01:07:17.200000+00:00,2025-09-05 11:14:37+00:00,,,40.9778578,41.7111805,17.3,19.7136,,5.56e-05
198368,GW170608,188120,0.3788217187955776,259097251.5,71971.45875,,False,0.0,0.0,0.47352714849447197,,2017-06-08 02:01:16.500000+00:00,2025-08-23 21:28:48+00:00,,,27.82375,1.745861,15.4,22.91,,5.56e-05
198633,GW191109_010717,185809,0.37855234431526297,181512426.8,50420.11855555556,,False,0.0,0.0,0.4731904303940787,,2019-11-09 01:07:17.200000+00:00,2025-08-09 21:14:24+00:00,,,28.97984546,1.11280843,17.3,19.69,,5.56e-05
198651,GW190828_063405,185805,0.3785286175109456,187628082.3,52118.91175000001,,False,0.0,0.0,0.47316077188868194,,2019-08-28 06:34:05.700000+00:00,2025-08-07 21:28:48+00:00,,,18.33402428,2.211354496,16.5,20.82,,5.56e-05
198773,GW200311_115853,188166,0.3783971769744716,173226206.7,48118.39075,,False,0.0,0.0,0.4729964712180895,,2020-03-11 11:58:53.300000+00:00,2025-09-06 10:22:20+00:00,,,61.510358,25.954539,17.8,19.079,,5.56e-05
198883,GW190521,188249,0.3782892561656605,190328250.6,52868.9585,,False,0.0,0.0,0.4728615702070756,,2019-05-21 03:02:29.400000+00:00,2025-06-01 00:00:00+00:00,,,268.4661044,65.1899703,14.3,26.2,,5.56e-05
199591,GW200311_115853,188279,0.37761776110312484,106258938.7,29516.37186111111,,False,0.0,0.0,0.47202220137890605,,2020-03-11 11:58:53.300000+00:00,2023-07-24 08:21:12+00:00,,,13.730196,-37.610092,17.8,19.04,,5.56e-05
199592,GW200311_115853,188030,0.37761776110312484,171525558.7,47645.98852777777,,False,0.0,0.0,0.47202220137890605,,2020-03-11 11:58:53.300000+00:00,2025-08-17 17:58:12+00:00,,,75.105986,-28.526891,17.8,19.04,,5.56e-05
199617,GW170608,188255,0.37760220646577236,259614355.5,72115.09875,,False,0.0,0.0,0.4720027580822154,,2017-06-08 02:01:16.500000+00:00,2025-08-29 21:07:12+00:00,,,25.204542,2.594108,15.4,22.81,,5.56e-05
199846,GW190519_153544,187758,0.37737228796311845,198135951.7,55037.764361111105,,False,0.0,0.0,0.471715359953898,,2019-05-19 15:35:44.300000+00:00,2025-08-28 21:21:36+00:00,,,29.3226691,-1.4434432,15.9,21.77,,5.56e-05
199899,GW190910_112807,188239,0.37731781446107376,180621112.7,50172.53130555555,,False,0.0,0.0,0.47164726807634216,,2019-09-10 11:28:07.300000+00:00,2025-06-01 00:00:00+00:00,,,268.5169313,65.21741225,14.5,25.3,,5.56e-05
199988,GW170104,188210,0.377224724732145,267062012.4,74183.89233333334,,False,0.0,0.0,0.47153090591518126,,2017-01-04 10:11:58.600000+00:00,2025-06-22 10:05:31+00:00,,,214.9234792,52.91002229,13.8,28.66,,5.56e-05
200014,GW190828_063405,188298,0.37720113902256847,189552326.3,52653.42397222223,,False,0.0,0.0,0.4715014237782105,,2019-08-28 06:34:05.700000+00:00,2025-08-30 03:59:32+00:00,,,264.4879914,26.4138504,16.5,20.7385,,5.56e-05
200040,GW170104,188211,0.37718012467860285,267062012.4,74183.89233333334,,False,0.0,0.0,0.4714751558482535,,2017-01-04 10:11:58.600000+00:00,2025-06-22 10:05:31+00:00,,,214.954534,52.92975559,13.8,28.65,,5.56e-05
200075,GW170814,186037,0.37714586274223183,252438427.5,70121.78541666667,,False,0.0,0.0,0.47143232842778976,,2017-08-14 10:30:43.500000+00:00,2025-08-14 04:17:51+00:00,,,268.4683091,68.0119061,17.7,19.1308,,5.56e-05
200158,GW191109_010717,184758,0.3770569201025242,178186049.8,49496.12494444445,,False,0.0,0.0,0.4713211501281552,,2019-11-09 01:07:17.200000+00:00,2025-07-02 09:14:47+00:00,,,40.04379294,-13.09133048,17.3,19.61,,5.56e-05
200284,GW191109_010717,188143,0.3769331950212404,183781186.8,51050.32966666667,,False,0.0,0.0,0.47116649377655045,,2019-11-09 01:07:17.200000+00:00,2025-09-05 03:27:04+00:00,,,230.1652764,28.6961567,17.3,19.6034,,5.56e-05
200379,GW190521,188236,0.37685919094406506,190328250.6,52868.9585,,False,0.0,0.0,0.4710739886800813,,2019-05-21 03:02:29.400000+00:00,2025-06-01 00:00:00+00:00,,,268.4150464,65.19168513,14.3,26.0,,5.56e-05
200504,GW170608,187676,0.37673999506346273,259528819.5,72091.33875,,False,0.0,0.0,0.4709249938293284,,2017-06-08 02:01:16.500000+00:00,2025-08-28 21:21:36+00:00,,,28.9937531,-0.4452932,15.4,22.74,,5.56e-05
200768,GW190910_112807,188235,0.3764904439853983,180621112.7,50172.53130555555,,False,0.0,0.0,0.4706130549817479,,2019-09-10 11:28:07.300000+00:00,2025-06-01 00:00:00+00:00,,,268.4679962,65.19471133,14.5,25.2,,5.56e-05
201137,GW170814,188166,0.37611950281502854,254447496.5,70679.8601388889,,False,0.0,0.0,0.47014937851878563,,2017-08-14 10:30:43.500000+00:00,2025-09-06 10:22:20+00:00,,,61.510358,25.954539,17.7,19.079,,5.56e-05
201251,GW190828_063405,188310,0.3759944382053677,189565282.3,52657.022861111116,,False,0.0,0.0,0.46999304775670964,,2019-08-28 06:34:05.700000+00:00,2025-08-30 07:35:28+00:00,,,345.3341064,-10.9489869,16.5,20.6649,,5.56e-05
201266,GW190630_185205,185805,0.3759794865314893,192681402.9,53522.61191666667,,False,0.0,0.0,0.4699743581643616,,2019-06-30 18:52:05.100000+00:00,2025-08-07 21:28:48+00:00,,,18.33402428,2.211354496,16.4,20.82,,5.56e-05
201307,GW170104,188213,0.375945326298455,267062012.4,74183.89233333334,,False,0.0,0.0,0.46993165787306873,,2017-01-04 10:11:58.600000+00:00,2025-06-22 10:05:31+00:00,,,214.9822136,52.9542993,13.8,28.38,,5.56e-05
201850,GW190521,188234,0.3753835676150297,190328250.6,52868.9585,,False,0.0,0.0,0.46922945951878714,,2019-05-21 03:02:29.400000+00:00,2025-06-01 00:00:00+00:00,,,268.4305786,65.172621,14.3,25.8,,5.56e-05
201851,GW190521,188233,0.3753835676150297,190328250.6,52868.9585,,False,0.0,0.0,0.46922945951878714,,2019-05-21 03:02:29.400000+00:00,2025-06-01 00:00:00+00:00,,,268.5644203,65.16542213,14.3,25.8,,5.56e-05
201880,GW170814,188279,0.37534477845698483,187480228.5,52077.84125,,False,0.0,0.0,0.469180973071231,,2017-08-14 10:30:43.500000+00:00,2023-07-24 08:21:12+00:00,,,13.730196,-37.610092,17.7,19.04,,5.56e-05
201881,GW170814,188030,0.37534477845698483,252746848.5,70207.45791666667,,False,0.0,0.0,0.469180973071231,,2017-08-14 10:30:43.500000+00:00,2025-08-17 17:58:12+00:00,,,75.105986,-28.526891,17.7,19.04,,5.56e-05
202031,GW190828_063405,188085,0.3751935447235087,190011214.3,52780.89286111111,,False,0.0,0.0,0.46899193090438585,,2019-08-28 06:34:05.700000+00:00,2025-09-04 11:27:40+00:00,,,82.08168035,4.030059463,16.5,20.6163,,5.56e-05
202274,GW190828_063405,187494,0.37495066371947083,189293982.3,52581.66175000001,,False,0.0,0.0,0.4686883296493385,,2019-08-28 06:34:05.700000+00:00,2025-08-27 04:13:48+00:00,,,242.4553933,15.60027924,16.5,20.6016,,5.56e-05
202294,GW190519_153544,188112,0.37492949886265653,57314104.3,15920.584527777777,,False,0.0,0.0,0.4686618735783206,,2019-05-19 15:35:44.300000+00:00,2017-07-25 07:00:40+00:00,,,342.8645,11.133194,15.9,21.6,,5.56e-05
202431,GW190828_063405,188185,0.37480347029194133,189743694.3,52706.581750000005,,False,0.0,0.0,0.4685043378649266,,2019-08-28 06:34:05.700000+00:00,2025-09-01 09:09:00+00:00,,,28.1775566,46.0768968,16.5,20.5927,,5.56e-05
202578,GW190630_185205,188298,0.37466094770152303,194605646.9,54057.12413888889,,False,0.0,0.0,0.46832618462690373,,2019-06-30 18:52:05.100000+00:00,2025-08-30 03:59:32+00:00,,,264.4879914,26.4138504,16.4,20.7385,,5.56e-05
202615,GW190521,188237,0.374628413378525,190328250.6,52868.9585,,False,0.0,0.0,0.4682855167231562,,2019-05-21 03:02:29.400000+00:00,2025-06-01 00:00:00+00:00,,,268.4185586,65.1998366,14.3,25.7,,5.56e-05
203185,GW190828_063405,187190,0.3741057376105976,189050122.3,52513.92286111112,,False,0.0,0.0,0.467632172013247,,2019-08-28 06:34:05.700000+00:00,2025-08-24 08:29:28+00:00,,,30.31626042,9.007018575,16.5,20.5506,,5.56e-05
203253,GW190828_063405,188224,0.3740509444540441,189735139.3,52704.20536111111,,False,0.0,0.0,0.46756368056755504,,2019-08-28 06:34:05.700000+00:00,2025-09-01 06:46:25+00:00,,,312.7811583,-17.32388215,16.5,20.5473,,5.56e-05
203439,GW191109_010717,187067,0.3738797327748047,177923189.8,49423.108277777785,,False,0.0,0.0,0.4673496659685058,,2019-11-09 01:07:17.200000+00:00,2025-06-29 08:13:47+00:00,,,313.9698835,15.4618027,17.3,19.4414,,5.56e-05
203848,GW191109_010717,188325,0.37347402333444163,177486624.8,49301.84022222223,,False,0.0,0.0,0.466842529168052,,2019-11-09 01:07:17.200000+00:00,2025-06-24 06:57:42+00:00,,,343.168138,1.166089,17.3,19.42,,5.56e-05
203859,GW190630_185205,188310,0.37346237318784015,194618602.9,54060.72302777778,,False,0.0,0.0,0.4668279664848001,,2019-06-30 18:52:05.100000+00:00,2025-08-30 07:35:28+00:00,,,345.3341064,-10.9489869,16.4,20.6649,,5.56e-05
203932,GW200311_115853,185844,0.373392203814774,171057543.7,47515.98436111111,,False,0.0,0.0,0.4667402547684675,,2020-03-11 11:58:53.300000+00:00,2025-08-12 07:57:57+00:00,,,56.825479,-8.449958,17.8,18.83,,5.56e-05
204318,GW170104,188212,0.37298134354067414,267062012.4,74183.89233333334,,False,0.0,0.0,0.4662266794258426,,2017-01-04 10:11:58.600000+00:00,2025-06-22 10:05:31+00:00,,,214.9856372,52.95234096,13.8,27.78,,5.56e-05
204350,GW191109_010717,188311,0.3729480734072269,183899041.8,51083.06716666667,,False,0.0,0.0,0.4661850917590336,,2019-11-09 01:07:17.200000+00:00,2025-09-06 12:11:19+00:00,,,117.9989034,7.6337065,17.3,19.3923,,5.56e-05
204467,GW170104,188215,0.37282485501644685,267062012.4,74183.89233333334,,False,0.0,0.0,0.46603106877055855,,2017-01-04 10:11:58.600000+00:00,2025-06-22 10:05:31+00:00,,,214.9419778,52.97412474,13.8,27.75,,5.56e-05
204537,GW190828_063405,187167,0.3727381890258959,188974549.3,52492.93036111112,,False,0.0,0.0,0.46592273628236985,,2019-08-28 06:34:05.700000+00:00,2025-08-23 11:29:55+00:00,,,75.0913377,6.808272,16.5,20.4685,,5.56e-05
204598,GW190630_185205,188085,0.3726668731750384,195064534.9,54184.59302777778,,False,0.0,0.0,0.46583359146879794,,2019-06-30 18:52:05.100000+00:00,2025-09-04 11:27:40+00:00,,,82.08168035,4.030059463,16.4,20.6163,,5.56e-05
204599,GW190828_063405,186092,0.37266129841938045,187414659.3,52059.627583333335,,False,0.0,0.0,0.4658266230242255,,2019-08-28 06:34:05.700000+00:00,2025-08-05 10:11:45+00:00,,,340.0779008,12.33571555,16.5,20.4639,,5.56e-05
204849,GW190630_185205,187494,0.37242562780821015,194347302.9,53985.36191666667,,False,0.0,0.0,0.46553203476026267,,2019-06-30 18:52:05.100000+00:00,2025-08-27 04:13:48+00:00,,,242.4553933,15.60027924,16.4,20.6016,,5.56e-05
204989,GW190630_185205,188185,0.3722794256276003,194797014.9,54110.28191666667,,False,0.0,0.0,0.4653492820345003,,2019-06-30 18:52:05.100000+00:00,2025-09-01 09:09:00+00:00,,,28.1775566,46.0768968,16.4,20.5927,,5.56e-05
205050,GW190828_063405,188302,0.3722144399331848,190012761.3,52781.322583333334,,False,0.0,0.0,0.46526804991648096,,2019-08-28 06:34:05.700000+00:00,2025-09-04 11:53:27+00:00,,,72.6797696,-20.7533088,16.5,20.4372,,5.56e-05
205387,GW190828_063405,188121,0.3718740572267749,189738730.3,52705.20286111112,,False,0.0,0.0,0.4648425715334686,,2019-08-28 06:34:05.700000+00:00,2025-09-01 07:46:16+00:00,,,357.3155014,46.0714109,16.5,20.4169,,5.56e-05
205626,GW191109_010717,188228,0.371622590534487,183874074.8,51076.13188888889,,False,0.0,0.0,0.4645282381681087,,2019-11-09 01:07:17.200000+00:00,2025-09-06 05:15:12+00:00,,,290.4377091,58.0333296,17.3,19.3227,,5.56e-05
205662,GW190630_185205,187190,0.3715863916979787,194103442.9,53917.62302777778,,False,0.0,0.0,0.46448298962247336,,2019-06-30 18:52:05.100000+00:00,2025-08-24 08:29:28+00:00,,,30.31626042,9.007018575,16.4,20.5506,,5.56e-05
205722,GW190630_185205,188224,0.3715319675358059,194788459.9,54107.90552777778,,False,0.0,0.0,0.46441495941975736,,2019-06-30 18:52:05.100000+00:00,2025-09-01 06:46:25+00:00,,,312.7811583,-17.32388215,16.4,20.5473,,5.56e-05
